id,occ_date,occ_year,premises_type,bike_cost,cost_group
733,2014-06-09,2014,Outside,900,500<1000
734,2014-06-05,2014,Educational,300,<500
735,2014-06-09,2014,Outside,600,500<1000
736,2014-06-09,2014,Commercial,1700,1500<2000
737,2014-06-09,2014,House,300,<500
738,2014-06-04,2014,Educational,250,<500
739,2014-06-10,2014,Outside,819,500<1000
740,2014-06-10,2014,Outside,400,<500
742,2014-06-10,2014,Apartment,200,<500
743,2014-06-04,2014,Outside,500,500<1000
744,2014-06-10,2014,Commercial,1600,1500<2000
745,2014-06-07,2014,Outside,420,<500
746,2014-06-10,2014,Commercial,1500,1500<2000
747,2014-06-10,2014,Educational,250,<500
748,2014-06-07,2014,House,350,<500
749,2014-06-10,2014,Outside,700,500<1000
750,2014-06-05,2014,Educational,1000,1000<1500
751,2014-06-10,2014,Outside,400,<500
752,2014-06-09,2014,Outside,1000,1000<1500
753,2014-06-09,2014,Commercial,175,<500
754,2014-06-07,2014,Educational,630,500<1000
755,2014-05-26,2014,Educational,300,<500
756,2014-06-09,2014,Educational,150,<500
757,2014-06-11,2014,Outside,200,<500
760,2014-06-11,2014,Outside,500,500<1000
764,2014-06-09,2014,Commercial,599,500<1000
765,2014-06-10,2014,Outside,550,500<1000
766,2014-06-03,2014,House,1500,1500<2000
767,2014-06-10,2014,Outside,1000,1000<1500
768,2014-04-27,2014,Outside,670,500<1000
770,2014-06-10,2014,Outside,500,500<1000
771,2014-06-11,2014,Educational,839,500<1000
772,2014-06-02,2014,Educational,500,500<1000
773,2014-06-07,2014,Outside,100,<500
774,2014-06-09,2014,Educational,159.99,<500
775,2014-06-10,2014,House,250,<500
776,2014-06-10,2014,House,100,<500
777,2014-06-12,2014,Commercial,1100,1000<1500
778,2014-06-11,2014,Other,2700,2000<
779,2014-06-11,2014,Educational,120,<500
780,2014-06-11,2014,Other,500,500<1000
781,2014-06-10,2014,House,1000,1000<1500
782,2014-06-12,2014,Outside,3100,2000<
783,2014-06-12,2014,Other,499,<500
784,2014-06-12,2014,Outside,900,500<1000
785,2014-06-12,2014,House,1000,1000<1500
786,2014-06-11,2014,Other,6000,2000<
787,2014-06-12,2014,Outside,600,500<1000
788,2014-06-12,2014,House,999,500<1000
789,2014-06-12,2014,House,99,<500
790,2014-06-11,2014,Apartment,300,<500
791,2014-06-11,2014,Other,850,500<1000
792,2014-06-12,2014,Outside,3000,2000<
793,2014-06-11,2014,Outside,200,<500
794,2014-06-12,2014,Outside,300,<500
796,2014-06-06,2014,Outside,200,<500
797,2014-06-12,2014,Outside,650,500<1000
798,2014-06-13,2014,Outside,500,500<1000
799,2014-06-13,2014,House,850,500<1000
800,2014-06-08,2014,Outside,800,500<1000
801,2014-06-13,2014,Commercial,800,500<1000
802,2014-06-09,2014,Outside,250,<500
803,2014-06-13,2014,House,200,<500
804,2014-06-12,2014,House,1100,1000<1500
805,2014-06-13,2014,Outside,1000,1000<1500
806,2014-06-12,2014,Outside,600,500<1000
807,2014-06-12,2014,Outside,450,<500
808,2014-06-12,2014,Educational,200,<500
809,2014-06-09,2014,Outside,300,<500
810,2014-06-12,2014,Other,1350,1000<1500
811,2014-06-13,2014,Outside,500,500<1000
812,2014-06-12,2014,House,1800,1500<2000
813,2014-06-13,2014,Apartment,750,500<1000
815,2014-06-12,2014,Outside,900,500<1000
816,2014-06-13,2014,Outside,500,500<1000
817,2014-06-14,2014,Outside,600,500<1000
819,2014-06-13,2014,Commercial,429,<500
820,2014-06-13,2014,Outside,800,500<1000
821,2014-06-13,2014,House,400,<500
822,2014-06-14,2014,Outside,1300,1000<1500
823,2014-06-13,2014,Outside,700,500<1000
825,2014-06-14,2014,Other,294,<500
826,2014-06-13,2014,Outside,1200,1000<1500
827,2014-06-12,2014,Outside,850,500<1000
828,2014-05-02,2014,Outside,900,500<1000
829,2014-06-15,2014,Outside,1500,1500<2000
830,2014-06-14,2014,House,600,500<1000
831,2014-06-14,2014,Commercial,300,<500
832,2014-06-15,2014,House,5000,2000<
833,2014-05-10,2014,Commercial,3000,2000<
834,2014-06-12,2014,House,100,<500
835,2014-06-14,2014,House,300,<500
836,2014-06-15,2014,Outside,800,500<1000
837,2014-06-14,2014,Educational,1650,1500<2000
838,2014-06-14,2014,Other,200,<500
839,2014-06-15,2014,House,1101.05,1000<1500
841,2014-06-15,2014,Outside,800,500<1000
843,2014-06-13,2014,Other,500,500<1000
844,2014-06-15,2014,House,806.55,500<1000
845,2014-06-08,2014,Outside,450,<500
846,2014-06-14,2014,Outside,650,500<1000
847,2014-06-14,2014,Outside,1000,1000<1500
848,2014-06-14,2014,Outside,792,500<1000
849,2014-06-14,2014,House,2000,2000<
850,2014-06-13,2014,Outside,500,500<1000
852,2014-06-16,2014,Apartment,560,500<1000
853,2014-06-11,2014,House,550,500<1000
854,2014-06-15,2014,Outside,450,<500
855,2014-06-15,2014,Outside,299,<500
856,2014-06-06,2014,Commercial,140,<500
857,2014-06-15,2014,Outside,3200,2000<
858,2014-06-16,2014,House,600,500<1000
859,2014-06-07,2014,House,520,500<1000
862,2014-06-04,2014,Outside,400,<500
863,2014-06-12,2014,Outside,700,500<1000
864,2014-06-16,2014,Outside,850,500<1000
865,2014-06-12,2014,Outside,500,500<1000
866,2014-06-15,2014,Apartment,2000,2000<
867,2014-06-11,2014,House,100,<500
868,2014-06-15,2014,Outside,200,<500
869,2014-06-15,2014,Outside,600,500<1000
870,2014-06-07,2014,House,500,500<1000
871,2014-06-15,2014,Commercial,400,<500
872,2014-06-16,2014,Outside,900,500<1000
873,2014-06-16,2014,Outside,500,500<1000
874,2014-06-15,2014,Outside,1200,1000<1500
875,2014-06-13,2014,House,250,<500
876,2014-06-10,2014,Educational,88,<500
879,2014-06-13,2014,Educational,600,500<1000
880,2014-06-17,2014,Commercial,1500,1500<2000
881,2014-06-17,2014,Commercial,600,500<1000
882,2014-06-16,2014,Other,682.52,500<1000
883,2014-06-09,2014,Outside,300,<500
884,2014-06-08,2014,Outside,600,500<1000
885,2014-06-15,2014,Commercial,900,500<1000
886,2014-06-16,2014,Outside,1200,1000<1500
887,2014-06-11,2014,Apartment,300,<500
889,2014-06-16,2014,Apartment,600,500<1000
890,2014-06-16,2014,Apartment,600,500<1000
891,2014-06-17,2014,Outside,400,<500
892,2014-05-20,2014,Outside,369,<500
893,2014-06-17,2014,Other,1400,1000<1500
894,2014-06-07,2014,House,100,<500
895,2014-06-17,2014,Outside,299,<500
896,2014-06-16,2014,Outside,820,500<1000
898,2014-06-13,2014,Educational,500,500<1000
899,2014-06-13,2014,Outside,160,<500
900,2014-06-17,2014,Apartment,550,500<1000
902,2014-06-17,2014,Other,900,500<1000
903,2014-06-17,2014,Apartment,600,500<1000
904,2014-06-13,2014,House,5000,2000<
905,2014-06-18,2014,Outside,9500,2000<
906,2014-06-18,2014,House,600,500<1000
907,2014-06-18,2014,Outside,650,500<1000
908,2014-06-13,2014,Apartment,2700,2000<
909,2014-06-18,2014,Apartment,1500,1500<2000
910,2014-06-18,2014,Apartment,100,<500
911,2014-06-14,2014,Outside,3500,2000<
912,2014-06-18,2014,Outside,900,500<1000
913,2014-06-18,2014,Other,1400,1000<1500
914,2014-06-17,2014,Apartment,1200,1000<1500
915,2014-06-11,2014,Outside,315,<500
916,2014-06-19,2014,Outside,550,500<1000
917,2014-06-19,2014,Apartment,600,500<1000
918,2014-06-18,2014,House,700,500<1000
919,2014-06-16,2014,Commercial,1500,1500<2000
921,2014-06-08,2014,Other,700,500<1000
922,2014-06-08,2014,House,500,500<1000
923,2014-06-18,2014,Outside,500,500<1000
924,2014-06-19,2014,Outside,800,500<1000
925,2014-06-09,2014,Outside,600,500<1000
926,2014-06-18,2014,Other,4000,2000<
927,2014-06-09,2014,Outside,500,500<1000
928,2014-06-19,2014,House,350,<500
929,2014-06-18,2014,Apartment,160,<500
930,2014-06-13,2014,Apartment,3000,2000<
931,2014-06-19,2014,House,10000,2000<
932,2014-06-12,2014,Outside,400,<500
933,2014-06-18,2014,Commercial,450,<500
934,2014-06-15,2014,Outside,700,500<1000
935,2014-06-20,2014,Outside,400,<500
936,2014-06-12,2014,Other,582.47,500<1000
938,2014-06-20,2014,Outside,500,500<1000
941,2014-06-20,2014,Commercial,300,<500
942,2014-06-20,2014,Apartment,1800,1500<2000
943,2014-06-20,2014,Educational,50,<500
944,2014-06-14,2014,Outside,230,<500
946,2014-06-17,2014,Outside,900,500<1000
949,2014-06-20,2014,Outside,450,<500
950,2014-05-24,2014,House,100,<500
951,2014-06-20,2014,Outside,1000,1000<1500
952,2014-06-20,2014,Outside,500,500<1000
953,2014-06-20,2014,House,300,<500
955,2014-06-20,2014,Apartment,399.99,<500
956,2014-06-19,2014,Transit,30,<500
957,2014-06-20,2014,Commercial,290,<500
959,2014-06-21,2014,Outside,250,<500
960,2014-06-21,2014,Other,900,500<1000
961,2014-06-21,2014,Other,355,<500
962,2014-06-20,2014,Educational,500,500<1000
963,2014-06-21,2014,Outside,499.99,<500
964,2014-06-21,2014,Outside,900,500<1000
965,2014-06-20,2014,Commercial,1800,1500<2000
966,2014-06-20,2014,Outside,2200,2000<
967,2014-06-22,2014,Outside,179.99,<500
968,2014-06-21,2014,Outside,500,500<1000
969,2014-06-22,2014,Outside,2000,2000<
970,2014-06-22,2014,Commercial,400,<500
971,2014-05-02,2014,Outside,170,<500
973,2014-06-20,2014,House,480,<500
974,2014-06-20,2014,Other,200,<500
975,2014-06-14,2014,Apartment,900,500<1000
976,2014-06-22,2014,Outside,500,500<1000
977,2014-06-22,2014,House,600,500<1000
978,2014-06-22,2014,Outside,700,500<1000
979,2014-06-20,2014,House,150,<500
980,2014-06-17,2014,House,500,500<1000
981,2014-06-17,2014,House,400,<500
982,2014-06-22,2014,Educational,850,500<1000
983,2014-06-20,2014,House,150,<500
985,2014-06-22,2014,Commercial,200,<500
986,2014-06-23,2014,Commercial,200,<500
987,2014-06-22,2014,Outside,78,<500
988,2014-06-23,2014,Other,300,<500
989,2014-06-23,2014,Outside,300,<500
990,2014-06-21,2014,Outside,375,<500
991,2014-06-18,2014,Outside,400,<500
992,2014-06-22,2014,Outside,940,500<1000
994,2014-06-22,2014,Outside,500,500<1000
995,2014-06-22,2014,Other,450,<500
997,2014-06-23,2014,Outside,500,500<1000
1002,2014-06-20,2014,Outside,900,500<1000
1003,2014-06-22,2014,Outside,720,500<1000
1004,2014-06-22,2014,Commercial,1200,1000<1500
1005,2014-06-22,2014,Commercial,4000,2000<
1006,2014-06-21,2014,Apartment,1599,1500<2000
1007,2014-06-21,2014,Outside,500,500<1000
1008,2014-06-22,2014,Outside,1800,1500<2000
1009,2014-06-22,2014,Apartment,180,<500
1011,2014-06-21,2014,Other,300,<500
1012,2014-06-22,2014,House,120,<500
1013,2014-06-22,2014,Outside,1034.37,1000<1500
1014,2014-06-23,2014,Outside,400,<500
1015,2014-06-22,2014,Apartment,700,500<1000
1016,2014-06-23,2014,Apartment,300,<500
1017,2014-06-21,2014,House,600,500<1000
1018,2014-06-21,2014,Apartment,325,<500
1019,2014-05-27,2014,Apartment,519,500<1000
1020,2014-06-23,2014,Transit,600,500<1000
1021,2014-06-20,2014,Outside,99,<500
1022,2014-06-23,2014,Other,999,500<1000
1023,2014-06-22,2014,Outside,300,<500
1025,2014-06-24,2014,House,200,<500
1026,2014-06-22,2014,House,800,500<1000
1027,2014-06-24,2014,Commercial,5700,2000<
1028,2014-06-12,2014,Outside,1100,1000<1500
1030,2014-06-24,2014,Transit,650,500<1000
1031,2014-06-23,2014,Commercial,600,500<1000
1033,2014-06-22,2014,Apartment,750,500<1000
1034,2014-06-24,2014,Transit,275,<500
1035,2014-06-19,2014,Other,1000,1000<1500
1036,2014-06-24,2014,House,600,500<1000
1037,2014-06-24,2014,House,370,<500
1038,2014-06-17,2014,Other,600,500<1000
1039,2014-06-25,2014,House,50,<500
1040,2014-06-25,2014,Educational,700,500<1000
1041,2014-06-24,2014,House,2300,2000<
1042,2014-06-22,2014,Other,400,<500
1043,2014-06-24,2014,Outside,600,500<1000
1044,2014-06-22,2014,Outside,1500,1500<2000
1045,2014-06-17,2014,Educational,200,<500
1046,2014-06-24,2014,Commercial,200,<500
1047,2014-06-24,2014,Outside,300,<500
1049,2014-05-30,2014,Apartment,500,500<1000
1050,2014-06-03,2014,Apartment,542.77,500<1000
1051,2014-06-24,2014,Commercial,800,500<1000
1052,2014-06-20,2014,Other,1400,1000<1500
1054,2014-06-26,2014,Other,450,<500
1055,2014-06-25,2014,Outside,650,500<1000
1056,2014-06-25,2014,Educational,250,<500
1057,2014-06-25,2014,Educational,250,<500
1058,2014-06-25,2014,House,350,<500
1059,2014-06-26,2014,Outside,895,500<1000
1060,2014-06-25,2014,Outside,800,500<1000
1062,2014-06-26,2014,House,200,<500
1063,2014-06-20,2014,Outside,800,500<1000
1064,2014-06-26,2014,House,250,<500
1065,2014-06-26,2014,House,50,<500
1066,2014-06-26,2014,Outside,300,<500
1067,2014-06-26,2014,Outside,2199,2000<
1069,2014-06-27,2014,Outside,900,500<1000
1070,2014-06-27,2014,Outside,1000,1000<1500
1071,2014-06-26,2014,House,750,500<1000
1072,2014-06-23,2014,Outside,700,500<1000
1073,2014-06-07,2014,Other,1300,1000<1500
1074,2014-06-20,2014,Apartment,300,<500
1075,2014-06-21,2014,Other,100,<500
1076,2014-06-27,2014,Outside,400,<500
1077,2014-06-23,2014,House,500,500<1000
1079,2014-06-25,2014,House,240,<500
1080,2014-06-24,2014,Apartment,700,500<1000
1081,2014-06-27,2014,Outside,902,500<1000
1082,2014-06-24,2014,Apartment,700,500<1000
1083,2014-06-28,2014,House,500,500<1000
1084,2014-06-27,2014,Outside,1500,1500<2000
1085,2014-06-27,2014,Outside,600,500<1000
1086,2014-06-29,2014,House,500,500<1000
1087,2014-06-28,2014,Outside,600,500<1000
1088,2014-06-29,2014,Outside,2300,2000<
1090,2014-06-29,2014,Outside,1600,1500<2000
1091,2014-06-28,2014,Commercial,1200,1000<1500
1092,2014-06-28,2014,Outside,400,<500
1093,2014-06-29,2014,House,400,<500
1094,2014-06-29,2014,House,600,500<1000
1095,2014-06-28,2014,Outside,400,<500
1096,2014-06-28,2014,Outside,1200,1000<1500
1097,2014-06-28,2014,Outside,600,500<1000
1098,2014-06-29,2014,Outside,2000,2000<
1099,2014-06-28,2014,Outside,600,500<1000
1100,2014-06-01,2014,Outside,790,500<1000
1101,2014-06-26,2014,House,200,<500
1102,2014-06-26,2014,Outside,2298,2000<
1103,2014-06-30,2014,House,200,<500
1104,2014-06-26,2014,Outside,100,<500
1105,2014-06-29,2014,Commercial,1500,1500<2000
1106,2014-06-30,2014,Outside,80,<500
1107,2014-06-29,2014,Apartment,750,500<1000
1108,2014-06-30,2014,Transit,300,<500
1110,2014-06-25,2014,Other,579,500<1000
1111,2014-06-30,2014,Apartment,240,<500
1113,2014-06-30,2014,Outside,650,500<1000
1114,2014-06-30,2014,Outside,600,500<1000
1116,2014-07-01,2014,Outside,1500,1500<2000
1117,2014-06-06,2014,Outside,450,<500
1118,2014-06-28,2014,Apartment,150,<500
1119,2014-06-28,2014,Outside,350,<500
1120,2014-06-25,2014,Outside,514,500<1000
1121,2014-07-01,2014,House,200,<500
1122,2014-07-01,2014,Apartment,600,500<1000
1123,2014-06-28,2014,Outside,550,500<1000
1124,2014-07-01,2014,Outside,1000,1000<1500
1125,2014-07-02,2014,Outside,1500,1500<2000
1126,2014-06-02,2014,Commercial,6000,2000<
1127,2014-07-02,2014,Outside,2500,2000<
1128,2014-07-02,2014,Outside,150,<500
1129,2014-07-01,2014,House,2000,2000<
1130,2014-06-29,2014,Apartment,900,500<1000
1131,2014-07-01,2014,Outside,300,<500
1132,2014-06-29,2014,Apartment,570,500<1000
1133,2014-07-02,2014,Outside,2000,2000<
1134,2014-06-30,2014,Commercial,400,<500
1135,2014-06-28,2014,Apartment,420,<500
1136,2014-07-02,2014,Outside,500,500<1000
1137,2014-07-01,2014,Apartment,4000,2000<
1138,2014-06-28,2014,Outside,450,<500
1139,2014-07-01,2014,House,200,<500
1140,2014-06-26,2014,Apartment,700,500<1000
1141,2014-06-29,2014,House,1200,1000<1500
1142,2014-07-03,2014,Outside,300,<500
1143,2014-06-22,2014,Outside,700,500<1000
1144,2014-07-02,2014,Outside,2000,2000<
1145,2014-06-26,2014,Apartment,500,500<1000
1146,2014-06-28,2014,Other,700,500<1000
1147,2014-06-27,2014,Outside,800,500<1000
1148,2014-07-02,2014,Outside,1300,1000<1500
1149,2014-06-27,2014,Commercial,600,500<1000
1150,2014-06-29,2014,Outside,500,500<1000
1151,2014-06-08,2014,Outside,2000,2000<
1152,2014-06-20,2014,House,500,500<1000
1154,2014-07-02,2014,Outside,500,500<1000
1155,2014-07-03,2014,Apartment,600,500<1000
1156,2014-07-02,2014,Commercial,189.99,<500
1157,2014-06-29,2014,Outside,500,500<1000
1158,2014-06-08,2014,Outside,3500,2000<
1160,2014-07-02,2014,Other,140,<500
1161,2014-07-03,2014,Outside,200,<500
1162,2014-07-02,2014,Outside,1300,1000<1500
1163,2014-07-03,2014,Outside,450,<500
1164,2014-07-03,2014,Outside,1670.14,1500<2000
1165,2014-07-03,2014,Outside,600,500<1000
1166,2014-07-03,2014,House,40,<500
1167,2014-07-03,2014,Other,900,500<1000
1170,2014-07-01,2014,Outside,100,<500
1172,2014-06-21,2014,Outside,500,500<1000
1173,2014-07-02,2014,Transit,300,<500
1174,2014-06-20,2014,Outside,500,500<1000
1175,2014-07-02,2014,Outside,700,500<1000
1176,2014-07-02,2014,Outside,550,500<1000
1177,2014-06-29,2014,Outside,565,500<1000
1178,2014-07-03,2014,Other,250,<500
1179,2014-07-03,2014,Commercial,500,500<1000
1180,2014-06-30,2014,Outside,1200,1000<1500
1183,2014-07-03,2014,Outside,400,<500
1185,2014-06-30,2014,Outside,1800,1500<2000
1186,2014-07-03,2014,Outside,800,500<1000
1187,2014-07-04,2014,Outside,500,500<1000
1188,2014-07-03,2014,Outside,500,500<1000
1190,2014-07-04,2014,Outside,11000,2000<
1191,2014-07-04,2014,Outside,2500,2000<
1192,2014-06-30,2014,Other,950,500<1000
1193,2014-07-03,2014,Outside,5000,2000<
1194,2014-07-03,2014,Outside,300,<500
1195,2014-06-30,2014,Outside,600,500<1000
1196,2014-07-03,2014,Outside,150,<500
1197,2014-06-22,2014,Outside,300,<500
1198,2014-07-02,2014,Outside,800,500<1000
1199,2014-07-04,2014,Commercial,600,500<1000
1201,2014-06-30,2014,House,200,<500
1202,2014-07-05,2014,Commercial,2000,2000<
1203,2014-07-05,2014,House,600,500<1000
1204,2014-06-30,2014,Outside,1000,1000<1500
1205,2014-06-25,2014,House,700,500<1000
1206,2014-07-04,2014,Outside,500,500<1000
1208,2014-07-04,2014,Other,150,<500
1210,2014-07-04,2014,Other,450,<500
1212,2014-07-04,2014,Commercial,750,500<1000
1213,2014-07-05,2014,Apartment,579,500<1000
1215,2014-07-04,2014,Other,1500,1500<2000
1216,2014-07-05,2014,Other,1899.99,1500<2000
1217,2014-07-06,2014,Outside,2943,2000<
1218,2014-07-05,2014,Outside,800,500<1000
1219,2014-07-01,2014,Outside,629,500<1000
1220,2014-07-06,2014,Other,200,<500
1221,2014-06-27,2014,Apartment,400,<500
1222,2014-07-06,2014,Outside,700,500<1000
1225,2014-06-29,2014,Apartment,850,500<1000
1226,2014-06-29,2014,Outside,659.99,500<1000
1227,2014-07-06,2014,House,160,<500
1228,2014-07-06,2014,House,800,500<1000
1229,2014-07-01,2014,Outside,640,500<1000
1230,2014-06-29,2014,Outside,250,<500
1231,2014-07-05,2014,Other,1000,1000<1500
1232,2014-07-07,2014,Apartment,1500,1500<2000
1233,2014-07-07,2014,Outside,400,<500
1235,2014-07-07,2014,Other,6500,2000<
1237,2014-07-04,2014,Educational,1000,1000<1500
1238,2014-07-07,2014,House,200,<500
1239,2014-06-30,2014,Outside,600,500<1000
1241,2014-07-07,2014,Other,5000,2000<
1243,2014-06-05,2014,Apartment,5000,2000<
1244,2014-07-05,2014,Outside,1500,1500<2000
1245,2014-07-07,2014,Apartment,220,<500
1246,2014-07-07,2014,House,900,500<1000
1247,2014-07-07,2014,Commercial,400,<500
1249,2014-07-07,2014,Outside,2000,2000<
1250,2014-07-05,2014,Outside,500,500<1000
1251,2014-07-07,2014,Outside,900,500<1000
1252,2014-06-29,2014,Outside,350,<500
1253,2014-07-03,2014,Apartment,400,<500
1254,2014-07-04,2014,House,400,<500
1255,2014-07-07,2014,House,550,500<1000
1256,2014-06-23,2014,Other,700,500<1000
1257,2014-07-07,2014,House,550,500<1000
1258,2014-07-06,2014,Outside,145,<500
1260,2014-07-07,2014,Commercial,70,<500
1261,2014-07-07,2014,Outside,400,<500
1262,2014-07-06,2014,Outside,159,<500
1263,2014-07-06,2014,House,3700,2000<
1264,2014-07-05,2014,Outside,450,<500
1265,2014-07-05,2014,Outside,450,<500
1266,2014-07-06,2014,Other,960,500<1000
1267,2014-07-06,2014,Other,500,500<1000
1268,2014-07-07,2014,Outside,700,500<1000
1269,2014-07-07,2014,Commercial,600,500<1000
1270,2014-07-03,2014,Apartment,1500,1500<2000
1272,2014-07-08,2014,Outside,550,500<1000
1275,2014-07-07,2014,Commercial,200,<500
1276,2014-07-08,2014,House,750,500<1000
1277,2014-06-30,2014,Commercial,350,<500
1278,2014-07-07,2014,Other,100,<500
1279,2014-07-09,2014,Outside,500,500<1000
1280,2014-07-09,2014,Educational,100,<500
1281,2014-06-30,2014,Outside,3000,2000<
1282,2014-07-07,2014,Educational,600,500<1000
1283,2014-06-26,2014,Apartment,2454,2000<
1285,2014-07-03,2014,Outside,50,<500
1286,2014-07-09,2014,Outside,200,<500
1287,2014-07-09,2014,Other,2000,2000<
1288,2014-07-04,2014,Commercial,400,<500
1289,2014-07-03,2014,Outside,600,500<1000
1291,2014-07-08,2014,Educational,750,500<1000
1292,2014-07-09,2014,Outside,350,<500
1293,2014-07-08,2014,Outside,900,500<1000
1294,2014-07-09,2014,Apartment,70,<500
1295,2014-07-09,2014,Educational,100,<500
1296,2014-07-07,2014,Other,100,<500
1297,2014-07-08,2014,Outside,800,500<1000
1298,2014-07-09,2014,Outside,500,500<1000
1299,2014-07-04,2014,Apartment,220,<500
1300,2014-07-02,2014,Apartment,5000,2000<
1301,2014-07-04,2014,Outside,900,500<1000
1302,2014-07-08,2014,Outside,220,<500
1304,2014-07-10,2014,Outside,700,500<1000
1305,2014-07-08,2014,Educational,700,500<1000
1307,2014-07-09,2014,Outside,700,500<1000
1308,2014-06-21,2014,Commercial,700,500<1000
1309,2014-07-10,2014,Commercial,400,<500
1311,2014-07-09,2014,Outside,1500,1500<2000
1312,2014-07-10,2014,Outside,639,500<1000
1314,2014-07-10,2014,Outside,1200,1000<1500
